Timestamp,WS_ms,variable,WindDir_deg,BP_mbar
2026-07-09 07:44:17,,WindDir_deg,94.0,
2026-07-09 07:44:18,,WindDir_deg,95.0,
2026-07-09 07:44:23,,WindDir_deg,94.0,
2026-07-09 07:44:40,,WindDir_deg,75.0,
2026-07-09 07:44:52,,WindDir_deg,84.0,
2026-07-09 07:44:54,,WindDir_deg,90.0,
2026-07-09 07:44:55,,WindDir_deg,97.0,
2026-07-09 07:44:56,,WindDir_deg,83.0,
2026-07-09 07:44:57,,WindDir_deg,92.0,
2026-07-09 07:44:59,,WindDir_deg,91.0,
2026-07-09 07:45:00,,WindDir_deg,86.0,
2026-07-09 07:45:01,,WindDir_deg,90.0,
2026-07-09 07:45:02,,WindDir_deg,75.0,
2026-07-09 07:45:03,,WindDir_deg,70.0,
2026-07-09 07:45:05,,WindDir_deg,87.0,
2026-07-09 07:45:06,,WindDir_deg,96.0,
2026-07-09 07:45:07,,WindDir_deg,46.0,
2026-07-09 07:45:08,,WindDir_deg,60.0,
2026-07-09 07:45:10,,WindDir_deg,23.0,
2026-07-09 07:45:11,,WindDir_deg,2.0,
2026-07-09 07:45:12,,WindDir_deg,77.0,
2026-07-09 07:45:16,,WindDir_deg,88.0,
2026-07-09 07:45:17,,WindDir_deg,84.0,
2026-07-09 07:45:25,,WindDir_deg,89.0,
2026-07-09 07:45:26,,WindDir_deg,91.0,
2026-07-09 07:45:27,,WindDir_deg,91.0,
2026-07-09 07:45:28,,WindDir_deg,96.0,
2026-07-09 07:45:30,,WindDir_deg,96.0,
2026-07-09 07:45:31,,WindDir_deg,35.0,
2026-07-09 07:45:32,,WindDir_deg,74.0,
2026-07-09 07:45:33,,WindDir_deg,76.0,
2026-07-09 07:45:34,,WindDir_deg,74.0,
2026-07-09 07:45:35,,WindDir_deg,13.0,
2026-07-09 07:45:41,,WindDir_deg,40.0,
2026-07-09 07:45:42,,WindDir_deg,30.0,
2026-07-09 07:45:47,,WindDir_deg,83.0,
2026-07-09 07:45:48,,WindDir_deg,79.0,
2026-07-09 07:45:50,,WindDir_deg,97.0,
2026-07-09 07:45:59,,WindDir_deg,97.0,
2026-07-09 07:46:02,,WindDir_deg,80.0,
2026-07-09 07:46:03,,WindDir_deg,91.0,
2026-07-09 07:46:04,,WindDir_deg,35.0,
2026-07-09 07:46:05,,WindDir_deg,23.0,
2026-07-09 07:46:17,,WindDir_deg,37.0,
2026-07-09 07:46:19,,WindDir_deg,92.0,
2026-07-09 07:46:23,,WindDir_deg,94.0,
2026-07-09 07:46:34,,WindDir_deg,96.0,
2026-07-09 07:46:45,,WindDir_deg,92.0,
2026-07-09 07:46:52,,WindDir_deg,79.0,
2026-07-09 07:46:53,,WindDir_deg,39.0,
2026-07-09 07:46:54,,WindDir_deg,85.0,
2026-07-09 07:47:06,,WindDir_deg,92.0,
2026-07-09 07:47:14,,WindDir_deg,51.0,
2026-07-09 07:47:15,,WindDir_deg,75.0,
2026-07-09 07:47:16,,WindDir_deg,52.0,
2026-07-09 07:47:17,,WindDir_deg,92.0,
2026-07-09 07:47:18,,WindDir_deg,83.0,
2026-07-09 07:47:23,,WindDir_deg,94.0,
2026-07-09 07:47:27,,WindDir_deg,95.0,
2026-07-09 07:47:35,,WindDir_deg,97.0,
2026-07-09 07:47:37,,WindDir_deg,97.0,
2026-07-09 07:47:41,,WindDir_deg,81.0,
2026-07-09 07:47:44,,WindDir_deg,94.0,
2026-07-09 07:47:48,,WindDir_deg,97.0,
2026-07-09 07:47:50,,WindDir_deg,91.0,
2026-07-09 07:47:51,,WindDir_deg,89.0,
2026-07-09 07:47:52,,WindDir_deg,75.0,
2026-07-09 07:47:54,,WindDir_deg,96.0,
2026-07-09 07:47:57,,WindDir_deg,96.0,
